Gene_Symbol	X88	X89	X90	X92	X93	X94	X97	X99	X101	X103	X104	X105	X108	X109	X110
Gm11672	0	1.0444	1.1818	0.6272	0.6892	0.4992	0.2571	0.2326	0.7107	0.9528	0.243	0.4527	0	0.5953	1.3276
Limd2	71.2842	69.9165	84.7208	89.0155	82.4261	89.0284	78.1247	67.1456	71.6292	86.1675	76.0912	72.1186	66.6767	68.5044	61.0598
Gm10840	0	0	0	0	0	0.521	0.2683	0.9711	0	0.4972	0	0.4725	0	0	0
Strada	8.6729	8.7697	8.2128	10.4365	9.3396	10.7538	10.0494	8.9983	8.4988	10.2079	9.8205	10.8282	8.262	9.2625	9.3453
Gm25556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc47	90.5234	85.307	80.8394	84.1189	83.9796	89.2043	84.0227	85.661	90.1938	86.4749	85.1693	83.0438	84.9206	84.7925	83.663
Ddx42	65.4515	66.7978	62.7422	77.4085	71.8835	70.747	74.4591	62.4201	64.2392	66.4283	68.9757	69.2751	61.5798	61.8793	66.0025
Ftsj3	22.9068	24.8864	21.8295	24.5071	24.3798	25.5633	24.0096	25.9584	24.0877	23.6563	25.3505	25.0944	24.5348	23.7314	23.0547
Psmc5	163.8665	164.6634	169.2987	138.0433	154.9863	158.1023	157.6143	177.8037	162.2	156.6185	166.8229	165.9105	175.1435	165.3676	170.0861
Gm23645	4.0779	3.1187	7.0582	1.2486	5.4883	2.9813	3.0708	4.1676	3.1833	5.6905	2.902	2.7039	0.9322	4.7406	2.6429
Smarcd2	75.9595	76.673	71.4068	76.8376	73.9057	76.0764	79.7693	70.7745	68.1089	73.418	74.5323	68.8349	71.1411	65.9421	72.823
Tcam1	0	0.0449	0.0406	0.0359	0.079	0	0	0.16	0	0.0819	0.0418	0.0389	0.0537	0.1365	0.1014
Gh	0.1703	0	0	0	0	0.5603	0.0962	0	0	0	0.3636	0	0	0	0
Cd79b	27.5966	24.8317	21.9469	65.0225	57.2643	54.0007	60.8362	40.0514	31.1528	66.6751	41.9415	33.3649	28.9166	21.2881	27.8585
Scn4a	0.5421	0.3827	0.5413	0.8619	0.7366	2.4236	1.0951	0.7671	0.8626	0.8947	1.0683	0.788	0.5863	0.4726	0.8783
Prr29	9.4521	7.8148	8.401	8.2913	7.2201	6.8168	8.5604	9.9211	12.2976	11.0509	10.0895	9.4855	10.8039	8.7608	12.3622
Icam2	195.7669	201.2234	189.9299	184.9243	161.9584	162.5114	183.4581	165.6377	189.5964	148.8817	147.4877	127.1449	193.9579	129.812	179.5952
Ern1	27.177	29.6719	22.5896	31.1512	32.4179	27.1435	29.0539	29.3719	30.203	26.7507	27.9551	26.5115	25.3764	28.0801	28.9869
Snord104	100.6669	72.1751	104.5415	113.6601	105.845	71.2953	93.5711	105.0247	67.1231	46.0928	80.5915	93.8633	86.2975	71.3126	67.9603
Gm22711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7048
Gm22711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tex2	29.4086	27.2425	22.6114	26.1189	27.0801	26.0424	25.0845	31.1587	30.9725	25.2948	26.3893	29.7728	30.623	32.5731	28.9563
Pecam1	434.7368	417.6952	375.0211	411.8714	339.598	361.7093	399.0194	403.3946	416.172	354.133	373.6982	355.623	431.1573	361.0344	410.6733
Milr1	3.9164	2.9271	3.9439	3.9245	3.1146	5.6613	4.0216	5.0942	4.03	7.0797	5.3206	5.7247	3.2149	6.1567	3.7304
Gm25889	0	0	0	0	0	0	0	0	0	0	2.9291	0	0	0	0.8892
Polg2	3.2017	2.9769	3.3249	4.5198	3.776	2.8458	3.2928	2.8932	2.7098	3.2097	2.878	3.6871	3.0278	2.4683	2.774
Ddx5	605.8062	638.844	465.7905	650.2035	589.1911	570.8087	629.0186	535.4768	495.5305	546.9412	594.993	599.5876	453.6982	474.4419	656.9334
Mir3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cep95	6.8875	6.6978	6.608	8.3499	7.8344	7.0929	6.7924	6.3959	6.8504	6.4765	7.5386	8.1715	5.5627	5.9746	7.6587
Gm11706	3.7166	2.1318	0.4825	0.8535	0.4689	0.5095	1.8366	2.8488	0.7253	1.9448	2.9754	2.3103	0.9558	2.4303	0.3011
Smurf2	139.8492	129.9003	97.5058	104.7163	96.6244	91.2848	102.0578	89.7972	111.569	77.5444	78.5054	69.9481	112.1994	77.9572	92.5968
Gm27322	2.8232	3.2386	1.4659	6.4832	4.2745	4.6439	1.5944	4.3279	2.2039	1.4773	3.0136	2.8079	5.8085	0	2.7446
Gm11707	0.8988	0.6874	0.9334	1.376	1.5121	0.3285	1.6921	0.9186	0.9355	1.8813	1.599	0.8939	1.2328	0.2612	1.165
Kpna2	38.6815	38.2773	32.2636	28.6318	35.6403	36.423	35.9291	39.6369	41.7636	33.2099	36.1628	39.9964	42.4729	40.4084	39.8064
Gm11708	0	0.2024	0	0	0	0	0	0	0	0	0.1883	0	0	0.1538	0
1810010H24Rik	120.4941	119.0353	83.0593	92.4349	82.7538	73.4723	83.846	77.5554	94.5369	75.8639	79.7943	66.7225	93.8688	76.2664	89.4979
Bptf	39.837	36.0593	26.5264	36.7366	35.0121	33.9906	35.9177	34.5867	37.9343	34.2725	33.4868	34.8511	32.0324	33.1514	34.0144
Gm11715	0.2112	0	0	0.194	0.2132	0.2316	0	0.2159	0.1649	0.2211	0.2255	0	0	0.1842	0
Nol11	12.0854	11.2859	9.9892	12.234	11.5072	12.2312	11.8555	11.511	11.6162	13.4513	12.3446	13.001	11.7464	12.1378	11.9352
Rps12-ps26	0	0.5057	0	0.405	0.445	0	0.7469	0.4506	0.3441	0	0.4706	0.8769	0.6047	0.3844	0.5714
Gm11718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pitpnc1	74.3799	75.6972	68.6423	97.4875	83.2353	80.0808	86.1839	52.2809	68.5142	59.9281	55.7665	54.588	63.4658	43.4593	63.0843
Gm11719	0	0	0	0.3842	0	0	0.2362	0	0.653	0	0	0	0.2868	0	0.2711
Gm11716	0.3124	0.3583	1.6219	0.2869	0.9458	2.0552	0.7056	1.2769	2.6821	1.3076	2.3339	4.0386	2.1421	1.634	2.0244
Gm11712	0	0	0.4154	0	0	0	0	0	0	0	0	0.3978	0	0	0.2592
Gm11713	0	0	0	0	0	0	0	0.2869	0	0	0	0	0	0	0
Gm11714	0	0	0.3481	0	0.1692	0	0.3786	0	0	0.1754	0.1789	0	0.2299	0.5845	0.1086
Psmd12	55.8627	57.6619	54.5021	51.4154	57.0021	59.8013	59.1551	62.0758	60.48	58.4062	62.351	61.733	58.1506	64.6991	62.5676
Gm11722	0	0	0.8565	0	0.2775	0	0.1553	0	0.2146	0.2877	0.2935	0.5469	0.1885	0.7191	0
C330019F10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A830035A12Rik	0	0	0.1771	0	0	0	0	0	0	0.1784	0.182	0	0	0	0
Gm11649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helz	13.2715	12.4817	9.3638	13.114	13.8195	12.8522	13.2159	11.7583	13.0643	12.7559	12.604	13.7818	11.3035	13.0515	14.0718
Mir6932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacng1	0	0.1348	0	0	0	11.9872	0	0.2402	0.2753	0.369	0.1255	0.3507	0.0806	0.7174	0.2285
Cacng4	0.0411	0.2826	0.2559	0.1509	0.1243	0.1801	0.2087	0.1679	0.1923	0.086	0.3068	0.1634	0.4788	0.2864	0.3726
Gm11650	0.1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23120	0	0	0	0	0	0	0.2889	0	0	0	0	0	0	0	0
Cacng5	0	0.0439	0.0398	0	0	0.084	0.0216	0	0	0	0	0.1142	0	0	0.1985
Prkca	9.7305	9.9449	6.7988	7.7383	7.9596	8.6654	7.9297	8.6764	7.9654	8.1845	7.9991	6.9335	7.9048	7.5158	7.9781
Gm11657	0.4356	0	0	0	0	0	0	0	0.3401	0	0	0	0	0	0
Mir7223	0	0	4.419	0	0	0	0	0	0	0	0	0	0	0	0
Gm11655	0.1919	0	0.3986	0	0	0.2104	0.1084	0	0.2996	0.2008	0.2048	0	0	0.3346	0.1244
Apoh	0.1842	0.1057	0	0.1692	0.093	0.101	0.104	0.1883	0.2157	0.1928	0	0.3664	0.2526	0	0.0597
Gm11656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11667	0	0.3465	0	0	0	0	0	0	0.2358	0	0	0	0	0	0
Cep112	2.2823	2.3454	2.0245	2.3804	2.2317	2.3464	2.2423	2.1382	2.1714	1.891	2.284	2.1517	2.2989	1.7204	2.1417
Cep112os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317
Olfr1397-ps1	0	0	0	0	0	0	0	0	0	0	0	0.1518	0	0	0
Rpl23a-ps14	0	0	0	0	0.3495	0	0	0	0	0	0	0	0	0	0
Cep112it	0	0	0.0317	0.056	0	0	0.0172	0	0	0.0319	0.0651	0.0303	0	0	0.0395
Axin2	22.9834	21.2269	16.6135	18.1483	14.1293	17.0755	18.0399	18.4206	18.6699	14.8452	16.8204	14.1342	17.5542	14.0411	17.0037
Gm11670	0.2873	0.3296	0.895	1.3195	0	0.6301	0.4868	0.8808	0	0.3007	0.3067	0.5715	0.3941	0.501	0.3724
Gm11668	0	0	0	0	0	0	0	0	0	0.2192	0	0.2083	0	0.1826	0
Gm24149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E030025P04Rik	0	0	0.2829	0.5004	0.2749	0	0.1538	0	0.1063	0.1425	0.4361	0.1354	0	0.2375	0.353
Gm11658	0	0	0	0	0	0	0	0	0.1137	0	0	0	0	0	0
Rgs9	11.7628	10.1467	7.5393	9.9186	7.5831	7.1047	9.5108	6.6448	7.0123	5.41	6.6459	5.4382	7.421	4.1864	8.3084
1700096J18Rik	0	0	0	0.2798	0	0	0	0	0	0	0	0	0	0	0
Gm11696	2.6252	3.4474	2.7263	1.999	1.7782	2.1213	2.4971	2.2947	2.3729	1.9522	1.733	1.8552	2.3216	1.8672	2.1939
Gna13	93.2827	86.2893	61.6379	75.7526	68.5413	82.0367	81.9555	84.6563	92.3443	65.4674	73.8257	72.5841	88.0581	77.3244	81.7048
9930022D16Rik	0	0.1245	0	0.0498	0	0	0	0	0.0424	0	0.0579	0.054	0.0372	0.0946	0
Amz2	16.747	16.5875	16.7909	18.6917	16.1345	18.7398	16.6	15.6645	17.0546	16.1787	15.2945	16.3686	16.1731	16.0225	16.4083
Gm15642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc16a6	7.3959	8.1738	9.3041	7.5945	9.6199	6.495	7.3691	9.3407	8.3081	11.0756	10.5583	13.4856	8.4742	11.5336	9.3722
Gm25540	2.4265	6.959	2.5199	1.1145	4.8986	3.9915	3.4261	3.7199	0.9471	3.8093	0	1.2067	3.3283	1.0578	1.5726
Arsg	4.4726	5.1307	4.0202	6.7322	5.7665	6.5121	6.6864	9.4876	6.1613	10.6598	9.2675	9.3452	5.748	10.224	6.0409
Gm22378	1.3226	0	0	0	0	0	0	2.7033	2.0649	2.7683	0	2.6308	1.8141	0	0.8572
Wipi1	22.5702	25.0512	23.8537	28.6826	26.6125	27.6347	25.9262	25.8564	27.2339	28.1852	29.2091	31.2547	23.8574	25.8026	26.4722
Gm11685	0	0	0	0	0	0	0	0	0.086	0	0.1176	0	0	0	0
Prkar1a	282.4	270.9891	225.8443	241.0527	240.9132	241.4656	238.5444	274.3761	274.8184	253.2028	261.297	261.9117	280.5817	263.0439	269.7999
Fam20a	7.6352	9.4539	8.6003	9.5368	8.6039	7.3983	6.6849	9.372	7.6001	8.4136	9.6593	9.2813	9.4752	9.2634	8.7971
Gm11684	0	0	0	0	0	0	0	0	0	0	0	0.1929	0.133	0	0
1700012B07Rik	0.2023	0	0.07	0.0619	0	0.1479	0.0381	0.0689	0	0.1412	0	0.3353	0	0.0588	0.1311
Gm11683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023C21Rik	0	0	0	0	0	0	0.2131	0	0	0	0	0	0	0	0
Abca8b	16.9293	15.2686	11.1729	16.5135	15.0519	16.2659	16.6314	14.7145	15.5312	16.0825	15.8965	14.7328	13.9024	15.9156	19.5595
Gm11697	0	0.3208	0.5808	0.2569	0	0	0.6317	2.0005	1.0914	0	0.2985	0.5562	0	1.219	0.1812
Abca8a	58.5398	55.5812	38.4787	70.5646	54.0566	70.6382	75.006	44.3982	59.8217	49.1402	47.5464	39.2494	45.0429	47.1417	62.6054
Abca9	8.993	8.2656	4.8495	7.8082	6.9967	7.5014	8.3653	10.4025	10.9645	11.359	10.8845	11.1575	9.445	11.2761	12.5906
Abca6	1.9309	2.1215	1.0732	2.5231	2.251	3.6982	3.1794	2.0568	2.4839	3.3017	2.8159	2.3532	1.3616	2.1341	2.9964
Abca5	24.4655	26.7257	25.4338	35.8675	30.953	27.716	38.6246	30.8152	37.8662	33.598	34.994	33.2821	31.4445	32.6232	33.6587
Map2k6	2.9839	2.9828	2.1691	5.051	3.3991	5.2354	5.2	3.7901	3.261	4.3719	3.1851	4.07	3.2742	4.0138	4.5031
Gm11682	0	0	0	0.2613	0	0	0	0	0.2221	0	0.3037	0.283	0.5854	0.2481	0.1844
Kcnj16	0.0373	0.0428	0.0387	0.0343	0.0376	0	0.0843	0.1525	0.0291	0.1171	0.0796	0.2226	0.0512	0.0325	0.0483
Kcnj2	13.726	13.4875	10.2496	14.5651	12.7387	16.0871	19.8597	13.7799	15.346	14.8732	14.2774	18.0232	11.5217	11.5912	16.7604
Gm11675	0.1764	0.6072	0.3665	0	0	0.1935	0.299	0	0.2755	0.554	0.1883	0.351	0.121	0.4615	0.3431
Gm11676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11674	0	0	0	0	0	0	0	0	0	0.0511	0	0	0	0	0
Gm11679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC006965	0	0	0	0	0	0	0	0	0	0	0	0.0253	0.0175	0	0
Sox9	0.6036	1.5069	3.0233	3.359	8.9949	0.7787	0.7619	0.3266	1.4689	0.706	0.6822	0.4237	0.7791	0.5572	0.7363
Gm11681	0	0	0	0	0	0	0	0	0	0.1766	0	0	0	0	0
4933434M16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610035D17Rik	1.2459	0.6352	0.9344	0.4451	1.3973	0.8349	0.7036	0.6366	0.3782	1.0866	0.5911	0.7572	0.7595	0.4828	1.0317
4732490B19Rik	0	0	0	0.0551	0	0	0	0	0	0	0	0	0	0	0
Slc39a11	12.2812	13.1358	12.7085	14.6533	16.9844	15.4807	14.2176	22.78	16.4787	20.9035	20.6204	25.3854	16.905	24.9973	16.8535
Gm16487	0	0.0417	0	0	0.0367	0	0	0	0	0	0	0	0	0	0
Sstr2	1.0961	0.6287	0.996	0.881	1.2447	1.202	1.0833	1.2602	0.9626	1.7207	0.9506	0.9539	1.2215	0.5376	1.4207
Cog1	26.0229	25.0907	22.8058	24.715	25.7025	23.8563	25.3538	24.8805	22.2215	26.9267	27.4636	28.3119	23.2169	24.0492	25.1073
Fam104a	38.5653	39.2246	39.8168	40.6252	38.0218	40.2013	38.3689	42.3926	35.9685	36.7827	39.4905	39.3039	35.982	41.0529	39.2348
Gm11693	0	0.5961	0	0	0	0	0.2935	0	0.6085	0	0	0	0.1782	0	0.1684
D11Wsu47e	18.2429	17.5337	13.8888	15.5684	16.6099	16.7613	19.3877	17.5104	16.2615	14.3193	16.71	18.2052	15.8079	16.9265	17.7347
Cpsf4l	0.1961	0.5249	0.3394	0.1801	0.3959	0.2867	0.3322	0.5344	0.3572	0.1368	0.0698	0.195	0.1345	0.114	0.3813
Cdc42ep4	86.3991	90.9304	92.3192	78.9931	74.4779	89.1342	80.4531	81.7925	77.8264	67.3109	83.7513	65.8506	89.7916	82.2862	68.8446
Gm11736	0.5814	1.0004	1.5095	0.8011	1.4672	0.9564	2.1343	2.0797	0.9077	0.9127	0.3103	1.7348	0.7975	1.5208	1.1304
Sdk2	1.6134	1.731	1.094	1.6738	1.025	1.4778	1.4257	1.1251	1.2076	1.2316	1.0029	1.0855	1.126	1.0509	1.2547
1700025D23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001J04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11690	0	0	0	0	0	0	0	0	0	0.1656	0	0	0	0	0.0513
Gm11691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932435O22Rik	0	0.0963	0	0	0	0	0.0711	0.0858	0	0	0.0448	0	0	0.0366	0.0272
Gm11689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl38	483.7551	485.6502	576.0712	520.9925	516.18	526.0376	505.8798	489.1373	461.1507	488.1414	497.2947	451.229	489.4703	491.4421	449.2153
Ttyh2	16.255	17.6561	16.2691	17.5281	16.9624	18.7297	17.3849	28.41	19.4015	30.2026	29.0444	31.1623	21.8109	34.9176	22.5456
Dnaic2	8.9665	9.143	7.8097	7.6459	7.6557	8.3878	9.166	9.3608	10.2358	9.754	9.6397	8.9178	10.0063	9.583	11.4557
Kif19a	7.5063	6.9963	7.7952	8.0221	7.3946	7.9545	10.2722	9.2573	9.7191	10.9151	9.2066	9.978	10.4442	9.0303	10.7353
Btbd17	0.5528	0.3171	0.3349	0.0846	0.465	0.101	0.4162	0.6591	0.1798	0.3375	0.5409	0.3665	0.537	0.4819	0.4478
Gpr142	0	0	0	0.3625	0	0.1443	0	0.1344	0.1027	0.1377	0.1404	0.1308	0.0902	0	0.0853
Gprc5c	9.6284	10.9811	8.0806	8.9215	9.0972	8.9319	11.1444	14.3313	13.0441	15.0567	13.7435	13.6127	13.3793	17.5706	13.2604
Cd300a	6.8476	6.7179	8.1731	9.1077	8.2254	9.6838	11.007	18.9682	10.1346	16.5706	17.0994	21.1403	11.5385	20.6935	15.2617
Gm11698	0.3227	0	0	0.5928	0.3257	0	0.5467	0	0	0.3377	0	0	0	0.2813	0.2091
Cd300lb	6.7439	5.5424	8.3101	7.2118	8.4328	9.1064	12.1084	18.0536	9.036	17.6976	14.2362	23.0252	13.4954	21.2816	14.2211
Gm11699	0.3661	0.42	0.7604	0	0	0	0.6203	1.1225	0.8574	0.3831	0	0.7282	0	0.9576	0.7118
Cd300c	2.7569	2.2138	2.4336	3.5454	2.0871	1.9651	3.5033	2.9584	3.1206	3.1738	2.5014	4.6613	1.7016	3.8459	4.2882
Cd300ld	2.8307	3.8202	4.2653	3.3139	3.7536	4.078	4.702	6.0128	4.1594	4.0081	4.8582	6.017	5.1387	7.404	4.7123
Cd300c2	32.7003	31.04	36.1112	36.4891	37.8884	36.4909	29.5228	60.8379	38.3799	65.3132	70.5483	78.6734	45.4839	94.7679	52.1616
Cd300ld2	0.6397	1.2842	0.4982	0.7345	0.9685	0.8768	0.4516	1.4709	0.3745	0.5021	0.6828	2.0677	0.329	1.3943	0.4146
Cd300ld4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1502	0
Cd300ld5	0	0.3953	0	1.2662	0.8696	0.9448	0.9731	0.8805	0.6725	1.082	1.6553	1.1996	1.0635	1.8028	0.8934
Cd300ld3	2.5846	2.5696	1.4315	3.4821	1.7392	1.8895	3.114	6.5156	4.4388	5.41	5.15	6.5122	2.3634	6.6102	4.8019
Cd300e	2.4608	4.678	3.0667	3.2938	3.6904	4.4719	4.487	2.9461	3.4029	2.7962	2.7018	1.8881	2.0734	2.452	2.7796
Rab37	0.7712	0.9163	0.8867	1.265	1.0009	1.5102	1.6489	1.2104	0.8385	1.7584	1.911	1.3149	1.0011	0.9125	1.071
Cd300lf	11.5757	10.7606	13.857	12.9115	15.8284	10.9744	13.0107	16.4634	12.0855	16.1132	22.4604	23.5929	10.637	23.0439	14.3022
Slc9a3r1	94.4133	94.0463	97.8097	96.3922	107.6925	116.1633	103.2404	106.7005	102.0986	117.4867	96.7912	96.3284	108.4733	105.3232	102.1629
Nat9	23.4491	28.0409	27.3772	26.435	26.036	23.5328	26.0451	19.6077	23.7965	24.0206	24.8787	24.3821	24.6097	20.9404	26.0657
Tmem104	15.6359	16.0006	15.2787	14.3334	15.1397	12.2226	15.3772	17.8675	16.1336	17.7639	19.8856	19.0034	16.0521	18.7692	16.4697
Grin2c	12.9115	13.4071	8.7472	12.3419	8.8257	8.5976	11.0285	13.7316	10.6023	10.5235	10.8888	7.9426	13.0723	10.6982	9.2179
Gm25837	2.7186	1.5593	1.4116	1.2486	0	2.9813	3.0708	1.3892	0	0	0	1.3519	1.8645	1.1852	2.6429
Fdxr	9.1557	9.4827	8.7475	8.314	8.1854	8.4912	9.7803	7.4323	7.8007	7.3919	9.0472	8.7418	9.4724	7.3441	8.0022
Fads6	3.5526	3.3667	3.1852	3.7903	3.2519	3.3151	4.2122	2.7964	3.6173	3.1177	3.062	3.2481	3.3898	2.6742	3.2177
Otop2	0	0.0636	0	0	0	0.4864	0	0	0	0	0	0.0551	0.038	0	0
Ush1g	0.0444	0.2038	0.0922	0.1632	0.1345	0.1461	0.1505	0.2269	0.1387	0.2788	0.1896	0.0442	0.1827	0.1936	0.1439
Otop3	0	0	0.0628	0	0	2.1235	0	0	0	0	0	0	0	0	0
Hid1	20.2237	23.7494	18.1488	26.9408	25.7345	22.3528	24.9004	20.9298	18.5306	19.4269	19.3367	19.2561	19.6102	17.4377	21.2237
Cdr2l	31.345	34.3644	26	30.9064	26.1523	28.7606	30.3858	26.3576	26.2032	25.2472	26.9364	26.7947	31.1837	23.1432	31.3977
Mrpl58	25.1579	22.997	28.2767	26.9945	24.9492	25.1244	23.9128	23.2348	22.8719	23.9778	23.8915	22.4361	24.1125	22.8182	22.2442
Ict1os	2.3723	1.2807	1.3043	2.6919	2.5355	1.3773	1.8915	0.1426	1.743	0.8763	1.9365	1.8043	0.957	1.2167	1.8088
Atp5h	205.0272	197.6069	219.4747	187.3186	192.992	204.2863	201.5333	198.3744	193.6866	196.5367	198.6364	193.0516	210.0888	206.8046	208.5385
Kctd2	44.3979	49.1401	47.9814	58.1262	49.4436	52.1651	51.444	49.8622	46.3505	47.8442	47.6523	50.4167	51.0261	45.303	50.4655
Trim80	0	0	0	0.2092	0	0	0.0857	0	0	0	0	0	0	0.0662	0.0984
Mir3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11695	0	0.4138	0.3746	1.6566	0.7282	0	1.0186	1.8432	0.5631	2.265	1.1551	0.7175	0	0.629	0.9351
Slc16a5	0.635	0.5919	0.1649	0.9479	0.4807	0.8704	0.7845	0.6895	0.5267	0.6646	0.466	0.4342	0.5716	0.4498	0.6945
Armc7	9.0408	9.2737	10.0346	9.8864	9.0774	8.6553	9.5635	12.6129	9.4847	11.9149	11.0291	10.8948	9.9401	10.0929	10.2616
Nt5c	77.5238	82.4315	94.0147	74.4046	77.8611	70.7506	81.8929	91.3373	82.3314	79.9211	86.1881	80.6895	83.2821	82.0752	82.3751
Gm11694	0.9233	1.0592	0.9588	0	0.932	2.025	1.0429	0	0	0.9663	0	0	0	0	0.5984
Hn1	61.004	57.2855	54.9098	49.3847	56.2668	54.3124	50.6186	69.5371	60.2066	66.3473	67.67	64.478	62.6383	68.7931	66.9863
Sumo2	135.3895	125.6273	134.6288	134.4626	135.806	145.3171	138.599	137.4172	131.7642	130.8087	129.6252	135.4963	139.5955	134.559	140.6889
Nup85	25.9784	25.0747	22.7896	23.1458	24.9088	22.6384	24.4447	21.2753	21.7352	21.4691	23.7489	20.4888	24.2406	21.5534	21.6148
Gga3	17.8189	15.9644	13.5978	16.9508	16.0403	14.694	17.4717	13.502	12.4235	13.7528	15.5576	15.0569	13.1715	12.7894	14.7478
Gm25364	1.372	0	0	0	2.7698	0	0	1.4022	0	0	0	1.3646	1.8819	1.1962	1.7784
Mrps7	44.141	47.7916	48.4152	40.0257	42.2665	40.0143	41.8157	47.1395	44.7451	39.078	42.4285	43.1264	46.0156	44.5395	45.7355
Mif4gd	48.8623	55.1307	49.4535	46.1579	45.2659	46.8551	47.8904	46.9514	42.5333	39.1368	46.6998	39.3717	46.1327	38.3991	37.3951
Slc25a19	12.5802	11.6706	9.6563	8.9432	9.9378	8.8772	10.3793	10.3974	10.6744	9.3117	9.9255	9.0667	11.0283	9.2516	10.3747
Gm26613	0.3023	0.5779	0.5232	0.1851	0.5085	0.221	0.626	0.3089	0.3146	0.5273	0.4302	0.3006	0.2073	0.3514	0.3265
Grb2	127.6748	118.1631	116.7473	131.5676	125.3153	131.8391	126.2716	139.6934	125.5654	140.5756	133.4363	136.8965	124.3659	140.1996	124.6079
Gm11702	82.9772	56.1362	66.2854	74.2657	70.8701	39.6641	72.0966	73.9305	73.0786	69.0279	56.7774	71.9468	71.4977	66.781	70.3242
Gm11703	0.6079	0	0	1.1168	0.3068	0	0.6866	1.2425	0.2373	0.3181	0.3244	0.3023	0.4169	0.53	0
Gm23699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem94	45.2073	46.9951	38.1141	47.1067	49.2108	45.659	42.3799	37.6356	39.4907	43.1601	44.5764	43.0876	38.6395	39.5666	41.1757
Mir5621	0	0	0	0	0	2.5554	0	0	0	0	0	0	1.5981	0	1.5102
Caskin2	127.7497	132.7554	98.8301	98.3576	94.4856	85.8279	109.6085	91.2326	104.5505	71.5832	86.5407	72.1446	104.0838	82.2325	98.3239
Tsen54	18.1566	18.773	16.9327	17.7753	18.5681	15.3916	19.9688	15.5041	16.5047	14.7517	18.871	16.7513	19.1694	17.3926	20.3605
Llgl2	53.3702	45.4049	42.9295	47.4651	50.8729	48.5561	45.3238	44.6637	42.9634	41.8362	45.0642	47.2934	46.7029	40.9833	41.0708
Myo15b	0.5511	0.4955	0.4021	0.5199	0.6314	0.5553	0.715	0.3958	0.5348	0.8261	0.779	0.5777	0.5107	0.3766	0.695
Recql5	8.3217	7.3766	6.6779	8.8794	8.824	8.5726	8.462	5.6913	6.5453	8.1374	8.0977	8.799	6.8888	6.889	8.3078
Smim5	11.7516	14.5021	11.002	11.8577	11.4125	13.9609	14.5308	13.3749	15.4978	15.0009	17.2006	12.4848	17.8282	12.5746	17.0787
Smim6	4.6534	4.6493	6.859	8.4109	5.9091	5.4322	9.1558	3.9887	5.6246	6.284	5.4478	7.3154	7.4121	4.5807	5.4479
Recql5os1	0.3707	0	0.385	0	0	0.4065	0	0	0.2894	0.388	0	0	0.5085	0.6464	0.2403
Sap30bp	25.3387	26.2968	26.1906	28.0758	26.7753	27.0921	26.3401	26.2602	24.9414	28.1761	27.3432	26.9732	25.0886	26.3036	25.7619
Sap30bpos	0.1248	0.358	0.1945	0.2867	0.378	0.4107	0.3173	0.1914	0.2436	0.5879	0.5996	0.3725	0.214	0.1633	0.1214
Itgb4	10.6939	12.0035	9.4538	12.053	12.0828	11.0845	14.9394	17.1102	16.2058	17.8939	18.5858	22.2917	15.6295	16.9507	18.8797
B230344G16Rik	0.3627	0.1664	0.226	0.533	0.2196	0.1591	0.4916	0.3706	0.3397	0.3036	0.4645	0.505	0.4974	0.5692	0.282
Galk1	56.6967	62.2848	63.3247	61.8626	66.6086	65.6095	62.8614	62.8526	59.99	68.8441	66.873	69.6817	64.1605	68.5503	61.2416
