Gene,S4,S5,S6,S7,S8,S9,S11,S13,S14,SYMBOL
ENSMUSG00000099566,0,0,0,0,0,0,0,0,0,Gm28099
ENSMUSG00000101053,0,0,0,0,0,0,0,0,0,Gm20815
ENSMUSG00000101732,0,0,0,0,0,0,0,0,0,Gm28328
ENSMUSG00000101056,0,0,0,0,0,0,0,0,0,Gm28329
ENSMUSG00000099904,0,0,0,0,0,0,0,0,0,Gm28270
ENSMUSG00000099523,0,0,0,0,0,0,0,0,0,Gm28327
ENSMUSG00000100542,0,0,0,0,0,0,0,0,0,Gm28097
ENSMUSG00000099956,0,0,0,0,0,0,0,0,0,Gm29365
ENSMUSG00000100080,0,0,0,0,0,0,0,0,0,Gm29364
ENSMUSG00000101441,0,0,0,0,0,0,0,0,0,Gm29363
ENSMUSG00000091077,0,0,0,0,0,0,0,0,0,Gm21292
ENSMUSG00000094679,0,0,0,0,0,0,0,0,0,Gm21721
ENSMUSG00000100109,0,0,0,0,0,0,0,0,0,Gm29366
ENSMUSG00000100848,0,0,0,0,0,0,0,0,0,Gm29281
ENSMUSG00000100105,0,0,0,0,0,0,0,0,0,Gm29330
ENSMUSG00000101095,0,0,0,0,0,0,0,0,0,Gm29329
ENSMUSG00000094773,0,0,0,0,0,0,0,0,0,Gm21812
ENSMUSG00000099688,0,0,0,0,0,0,0,0,0,Gm29535
ENSMUSG00000101094,0,0,0,0,0,0,0,0,0,Gm29533
ENSMUSG00000101647,0,0,0,0,0,0,0,0,0,Gm29534
ENSMUSG00000096223,0,0,0,0,0,0,0,0,0,Gm21874
ENSMUSG00000101737,0,0,0,0,0,0,0,0,0,Gm28849
ENSMUSG00000100752,0,0,0,0,0,0,0,0,0,Gm28847
ENSMUSG00000100463,0,0,0,0,0,0,0,0,0,Gm28848
ENSMUSG00000101977,0,0,0,0,0,0,0,0,0,Gm28846
ENSMUSG00000100661,0,0,0,0,0,0,0,0,0,Gm29471
ENSMUSG00000100571,0,0,0,0,0,0,0,0,0,Gm29474
ENSMUSG00000100087,0,0,0,0,0,0,0,0,0,Gm29475
ENSMUSG00000094556,0,0,0,0,0,0,0,0,0,Gm20821
ENSMUSG00000100049,0,0,0,0,0,0,0,0,0,Gm28506
ENSMUSG00000100477,0,0,0,0,0,0,0,0,0,Gm28507
ENSMUSG00000100800,0,0,0,0,0,0,0,0,0,Gm21301
ENSMUSG00000099439,0,0,0,0,0,0,0,0,0,Gm29142
ENSMUSG00000095032,0,0,0,0,0,0,0,0,0,Gm21310
ENSMUSG00000099372,0,0,0,0,0,0,0,0,0,Gm28509
ENSMUSG00000101699,0,0,0,0,0,0,0,0,0,Gm28508
ENSMUSG00000095242,0,0,0,0,0,0,0,0,0,Gm20834
ENSMUSG00000101396,0,0,0,0,0,0,0,0,0,Gm28510
ENSMUSG00000100995,0,0,0,0,0,0,0,0,0,Gm29525
ENSMUSG00000100273,0,0,0,0,0,0,0,0,0,Gm29526
ENSMUSG00000095950,0,0,0,0,0,0,0,0,0,Gm20737
ENSMUSG00000095860,0,0,0,0,0,0,0,0,0,Gm21775
ENSMUSG00000094867,0,0,0,0,0,0,0,0,0,Gm21900
ENSMUSG00000100369,0,0,0,0,0,0,0,0,0,Gm29527
ENSMUSG00000075359,0,0,0.0824,0,0.1601,0,0,0.0811,0,Gm20775
ENSMUSG00000099668,0,0,0,0,0,0,0,0,0,Gm29522
ENSMUSG00000100731,0,0,0,0,0,0,0,0,0,Gm29523
ENSMUSG00000100074,0,0,0,0,0,0,0,0,0,Gm29524
ENSMUSG00000099676,0,0,0,0,0,0,0,0,0,Gm29528
ENSMUSG00000094813,0,0,0,0,0,0,0,0,0,Gm20777
ENSMUSG00000099482,0,0,0,0,0,0,0,0,0,Gm28955
ENSMUSG00000099776,0,0,0,0,0,0,0,0,0,Gm28954
ENSMUSG00000100742,0,0,0,0,0,0,0,0,0,Gm28953
ENSMUSG00000100730,0,0,0,0,0,0,0,0,0,Gm20776
ENSMUSG00000100567,0,0,0,0,0,0,0,0,0,Gm28958
ENSMUSG00000094838,0,0,0,0,0,0,0,0,0,Gm20828
ENSMUSG00000101319,0,0,0,0,0,0,0,0,0,Gm28957
ENSMUSG00000101789,0,0,0,0,0,0,0,0,0,Gm28956
ENSMUSG00000100015,0,0,0,0,0,0,0,0,0,Gm28952
ENSMUSG00000099572,0,0,0,0,0,0,0,0,0,Gm28951
ENSMUSG00000101690,0,0,0,0,0,0,0,0,0,Gm28390
ENSMUSG00000101842,0,0,0,0,0,0,0,0,0,Gm28391
ENSMUSG00000101871,0,0,0,0,0,0,0,0,0,Gm28389
ENSMUSG00000100919,0,0,0,0,0,0,0,0,0,Gm28655
ENSMUSG00000101123,0,0,0,0,0,0,0,0,0,Gm28654
ENSMUSG00000101276,0,0,0,0,0,0,0,0,0,Gm28657
ENSMUSG00000100368,0,0,0,0,0,0,0,0,0,Gm28656
ENSMUSG00000100231,0,0,0,0,0,0,0,0,0,Gm29554
ENSMUSG00000101469,0,0,0,0,0,0,0,0,0,Gm29556
ENSMUSG00000095508,0,0,0,0,0,0,0,0,0,Gm20812
ENSMUSG00000103330,0,0,0,0,0,0,0,0,0,Gm35108
ENSMUSG00000104505,0,0,0,0,0,0,0,0,0,Gm37739
ENSMUSG00000104468,0,0,0,0,0,0,0,0,0,Gm21736
ENSMUSG00000094135,0,0,0,0,0,0,0,0,0,Gm21379
ENSMUSG00000103361,0,0,0,0,0,0,0,0,0,Gm36928
ENSMUSG00000104267,0,0,0,0,0,0,0,0,0,Gm20807
ENSMUSG00000103352,0,0,0,0,0,0,0,0,0,Gm38084
ENSMUSG00000102335,0,0,0,0,0,0,0,0,0,Gm37231
ENSMUSG00000095769,0,0,0,0,0,0,0,0,0,Gm21891
ENSMUSG00000096820,0,0,0,0,0,0,0,0,0,Gm21425
ENSMUSG00000103474,0,0,0,0,0,0,0,0,0,Gm37252
ENSMUSG00000095759,0,0,0,0,0,0,0,0,0,Gm21828
ENSMUSG00000103468,0,0,0,0,0,0,0,0,0,Gm21440
ENSMUSG00000093903,0,0,0,0,0,0,0,0,0,Gm21454
ENSMUSG00000103176,0,0,0,0,0,0,0,0,0,Gm37147
ENSMUSG00000104522,0,0,0,0,0,0,0,0,0,Gm38159
ENSMUSG00000095462,0,0,0,0,0,0,0,0,0,Gm21725
ENSMUSG00000102177,0,0,0,0,0,0,0,0,0,Gm37870
ENSMUSG00000102346,0,0,0,0,0,0,0,0,0,Gm37378
ENSMUSG00000093883,0,0,0,0,0,0,0,0,0,Gm21866
ENSMUSG00000095900,0,0,0,0,0,0,0,0,0,Gm20773
ENSMUSG00000102174,0,0,0,0,0,0,0,0,0,Gm36398
ENSMUSG00000102583,0,0,0,0,0,0,0,0,0,Gm37441
ENSMUSG00000104048,0,0,0,0,0,0,0,0,0,Gm37561
ENSMUSG00000104404,0,0,0,0,0,0,0,0,0,Gm36728
ENSMUSG00000102799,0,0,0,0,0,0,0,0,0,Gm32295
ENSMUSG00000102613,0,0,0,0,0,0,0,0,0,Gm20836
ENSMUSG00000103524,0,0,0,0,0,0,0,0,0,Gm37263
ENSMUSG00000094227,0,0,0,0,0,0,0,0,0,Gm21767
ENSMUSG00000103681,0,0,0,0,0,0,0,0,0,Gm37130
ENSMUSG00000104409,0,0,0,0,0,0,0,0,0,Gm37467
ENSMUSG00000104127,0,0,0,0,0,0,0,0,0,Gm20928
ENSMUSG00000103872,0,0,0,0,0,0,0,0,0,Gm38363
ENSMUSG00000102787,0,0,0,0,0,0,0,0,0,Gm30174
ENSMUSG00000104499,0,0,0,0,0,0,0,0,0,Gm30353
ENSMUSG00000103431,0,0,0,0,0,0,0,0,0,Gm30686
ENSMUSG00000104191,0,0,0,0,0,0,0,0,0,Gm30737
ENSMUSG00000102492,0,0,0,0,0,0,0,0,0,Gm36987
ENSMUSG00000104260,0,0,0,0,0,0,0,0,0,Gm31186
ENSMUSG00000102251,0,0,0,0,0,0,0,0,0,Gm37654
ENSMUSG00000102366,0,0,0,0,0,0,0,0,0,Gm37044
ENSMUSG00000103909,0,0,0,0,0,0,0,0,0,Gm31511
ENSMUSG00000102835,0,0,0,0,0,0,0,0,0,Gm37572
ENSMUSG00000103943,0,0,0,0,0,0,0,0,0,Gm37344
ENSMUSG00000102624,0,0,0,0,0,0,0,0,0,Gm37059
ENSMUSG00000102138,0,0,0,0,0,0,0,0,0,Gm31942
ENSMUSG00000102582,0,0,0,0,0,0,0,0,0,Gm37440
ENSMUSG00000103666,0,0,0,0,0,0,0,0,0,Gm38185
ENSMUSG00000104207,0,0,0,0,0,0,0,0,0,Gm37395
ENSMUSG00000102392,0,0,0,0,0,0,0,0,0,Gm37577
ENSMUSG00000095172,0,0,0,0,0,0,0,0,0,Gm20822
ENSMUSG00000102754,0,0,0,0,0,0,0,0,0,Gm38183
ENSMUSG00000103167,0,0,0,0,0,0,0,0,0,Gm38149
ENSMUSG00000102387,0,0,0,0,0,0,0,0,0,Gm38145
ENSMUSG00000102208,0,0,0,0,0,0,0,0,0,Gm32033
ENSMUSG00000102265,0,0,0,0,0,0,0,0,0,Gm32447
ENSMUSG00000104490,0,0,0,0,0,0,0,0,0,Gm20770
ENSMUSG00000103112,0,0,0,0,0,0,0,0,0,Gm38016
ENSMUSG00000103234,0,0,0,0,0,0,0,0,0,Gm37158
ENSMUSG00000102288,0,0,0,0,0,0,0,0,0,Gm36998
ENSMUSG00000103417,0,0,0,0,0,0,0,0,0,Gm33112
ENSMUSG00000094829,0,0,0,0,0,0,0,0,0,Gm21809
ENSMUSG00000104510,0,0,0,0,0,0,0,0,0,Gm34015
ENSMUSG00000095520,0,0,0,0,0,0,0,0,0,Gm20877
ENSMUSG00000103602,0,0,0,0,0,0,0,0,0,Gm33191
ENSMUSG00000102586,0,0,0,0,0,0,0,0,0,Gm38003
ENSMUSG00000102170,0,0,0,0,0,0,0,0,0,Gm20781
ENSMUSG00000095365,0,0,0,0,0,0,0,0,0,Rbm31y
ENSMUSG00000102421,0,0,0,0,0,0,0,0,0,Gm37325
ENSMUSG00000104032,0,0,0,0,0,0,0,0,0,Gm20833
ENSMUSG00000102400,0,0,0,0,0,0,0,0,0,Gm37865
ENSMUSG00000102520,0,0,0,0,0,0,0,0,0,Gm36941
ENSMUSG00000094161,0,0,0,0,0,0,0,0,0,Gm21904
ENSMUSG00000102726,0,0,0,0,0,0,0,0,0,Gm37937
ENSMUSG00000094325,0,0,0,0,0,0,0,0,0,Gm20831
ENSMUSG00000102739,0,0,0,0,0,0,0,0,0,Gm20772
ENSMUSG00000103757,0,0,0,0,0,0,0,0,0,Gm37286
ENSMUSG00000096819,0,0,0,0,0,0,0,0,0,Srsy
ENSMUSG00000103994,0,0,0,0,0,0,0,0,0,Gm38028
ENSMUSG00000095879,0,0,0,0,0,0,0,0,0,Gm21764
ENSMUSG00000095267,0,0,0,0,0,0,0,0,0,Ssty1
ENSMUSG00000103917,0,0,0,0,0,0,0,0,0,Gm38072
ENSMUSG00000104439,0,0,0,0,0,0,0,0,0,Gm20851
ENSMUSG00000104446,0,0,0,0,0,0,0,0,0,Gm30312
ENSMUSG00000103514,0,0,0,0,0,0,0,0,0,Gm37433
ENSMUSG00000102150,0,0,0,0,0,0,0,0,0,Gm37473
ENSMUSG00000103782,0,0,0,0,0,0,0,0,0,Gm37656
ENSMUSG00000104050,0,0,0,0,0,0,0,0,0,Gm38127
ENSMUSG00000102264,0,0,0,0,0,0,0,0,0,Gm30638
ENSMUSG00000103871,0,0,0,0,0,0,0,0,0,Gm38361
ENSMUSG00000104356,0,0,0,0,0,0,0,0,0,Gm31260
ENSMUSG00000103802,0,0,0,0,0,0,0,0,0,Gm21660
ENSMUSG00000104472,0,0,0,0,0,0,0,0,0,Gm38209
ENSMUSG00000095927,0,0,0,0,0,0,0,0,0,Gm21822
ENSMUSG00000103347,0,0,0,0,0,0,0,0,0,Gm37734
ENSMUSG00000104407,0,0,0,0,0,0,0,0,0,Gm38013
ENSMUSG00000102290,0,0,0,0,0,0,0,0,0,Gm21678
ENSMUSG00000103612,0,0,0,0,0,0,0,0,0,Gm37948
ENSMUSG00000102580,0,0,0,0,0,0,0,0,0,Gm37442
ENSMUSG00000102273,0,0,0,0,0,0,0,0,0,Gm34550
ENSMUSG00000102294,0,0,0,0,0,0,0,0,0,Gm37544
ENSMUSG00000103190,0,0,0,0,0,0,0,0,0,Gm34716
ENSMUSG00000102867,0,0,0,0,0,0,0,0,0,Gm37635
ENSMUSG00000102968,0,0,0,0,0,0,0,0,0,Gm35070
ENSMUSG00000103371,0,0,0,0,0,0,0,0,0,Gm35134
ENSMUSG00000103489,0,0,0,0,0,0,0,0,0,Gm37998
ENSMUSG00000103796,0,0,0,0,0,0,0,0,0,Gm38094
ENSMUSG00000102552,0,0,0,0,0,0,0,0,0,Gm21763
ENSMUSG00000104426,0,0,0,0,0,0,0,0,0,Gm38369
ENSMUSG00000102304,0,0,0,0,0,0,0,0,0,Gm35843
ENSMUSG00000102195,0,0,0,0,0,0,0,0,0,Gm38168
ENSMUSG00000104506,0,0,0,0,0,0,0,0,0,Gm37740
ENSMUSG00000098966,0,0,0,0,0,0,0,0,0,Gm27701
ENSMUSG00000102913,0,0,0,0,0,0,0,0,0,Gm37723
ENSMUSG00000103664,0,0,0,0,0,0,0,0,0,Gm36261
ENSMUSG00000103005,0,0,0,0,0,0,0,0,0,Gm37898
ENSMUSG00000103752,0,0,0,0,0,0,0,0,0,Gm36467
ENSMUSG00000102551,0,0,0,0,0,0,0,0,0,Gm37927
ENSMUSG00000102255,0,0,0,0,0,0,0,0,0,Gm36891
ENSMUSG00000103365,0,0,0,0,0,0,0,0,0,Gm36929
ENSMUSG00000103829,0,0,0,0,0,0,0,0,0,Gm38174
ENSMUSG00000102668,0,0,0,0,0,0,0,0,0,Gm29866
ENSMUSG00000104131,0,0,0,0,0,0,0,0,0,Gm36950
ENSMUSG00000103023,0,0,0,0,0,0,0,0,0,Gm20910
ENSMUSG00000103689,0,0,0,0,0,0,0,0,0,Gm30598
ENSMUSG00000094294,0,0,0,0,0,0,0,0,0,Gm20909
ENSMUSG00000093848,0,0,0,0,0,0,0,0,0,Gm20865
ENSMUSG00000102429,0,0,0,0,0,0,0,0,0,Gm37462
ENSMUSG00000102849,0,0,0,0,0,0,0,0,0,Gm37658
ENSMUSG00000102513,0,0,0,0,0,0,0,0,0,Gm32347
ENSMUSG00000102966,0,0,0,0,0,0,0,0,0,Gm31123
ENSMUSG00000104425,0,0,0,0,0,0,0,0,0,Gm38370
ENSMUSG00000102146,0,0,0,0,0,0,0,0,0,Gm38054
ENSMUSG00000102159,0,0,0,0,0,0,0,0,0,Gm37476
ENSMUSG00000102506,0,0,0,0,0,0,0,0,0,Gm37369
ENSMUSG00000102826,0,0,0,0,0,0,0,0,0,Gm38181
ENSMUSG00000102230,0,0,0,0,0,0,0,0,0,Gm31335
ENSMUSG00000104345,0,0,0,0,0,0,0,0,0,Gm37690
ENSMUSG00000102262,0,0,0,0,0,0,0,0,0,Gm38107
ENSMUSG00000103528,0,0,0,0,0,0,0,0,0,Gm31571
ENSMUSG00000102772,0,0,0,0,0,0,0,0,0,Gm32114
ENSMUSG00000103425,0,0,0,0,0,0,0,0,0,Gm37075
ENSMUSG00000102486,0,0,0,0,0,0,0,0,0,Gm37921
ENSMUSG00000103250,0,0,0,0,0,0,0,0,0,Gm32180
ENSMUSG00000103077,0,0,0,0,0,0,0,0,0,Gm38371
ENSMUSG00000103787,0,0,0,0,0,0,0,0,0,Gm37657
ENSMUSG00000103987,0,0,0,0,0,0,0,0,0,Gm37448
ENSMUSG00000103063,0,0,0,0,0,0,0,0,0,Gm33163
ENSMUSG00000102957,0,0,0,0,0,0,0,0,0,Gm21065
ENSMUSG00000103269,0,0,0,0,0,0,0,0,0,Gm36978
ENSMUSG00000103954,0,0,0,0,0,0,0,0,0,Gm37721
ENSMUSG00000103894,0,0,0,0,0,0,0,0,0,Gm37129
ENSMUSG00000103795,0,0,0,0,0,0,0,0,0,Gm37990
ENSMUSG00000103919,0,0,0,0,0,0,0,0,0,Gm21366
ENSMUSG00000103812,0,0,0,0,0,0,0,0,0,Gm33954
ENSMUSG00000104259,0,0,0,0,0,0,0,0,0,Gm37538
ENSMUSG00000102487,0,0,0,0,0,0,0,0,0,Gm21871
ENSMUSG00000102847,0,0,0,0,0,0,0,0,0,Gm34274
ENSMUSG00000103773,0,0,0,0,0,0,0,0,0,Gm34217
ENSMUSG00000102347,0,0,0,0,0,0,0,0,0,Gm21469
ENSMUSG00000104480,0,0,0,0,0,0,0,0,0,Gm21661
ENSMUSG00000104062,0,0,0,0,0,0,0,0,0,Gm37952
ENSMUSG00000103231,0,0,0,0,0,0,0,0,0,Gm21907
ENSMUSG00000102318,0,0,0,0,0,0,0,0,0,Gm37627
ENSMUSG00000103074,0,0,0,0,0,0,0,0,0,Gm20925
ENSMUSG00000102965,0,0,0,0,0,0,0,0,0,Gm20926
ENSMUSG00000104289,0,0,0,0,0,0,0,0,0,Gm37454
ENSMUSG00000102730,0,0,0,0,0,0,0,0,0,Gm38138
ENSMUSG00000102529,0,0,0,0,0,0,0,0,0,Gm29740
ENSMUSG00000103589,0,0,0,0,0,0,0,0,0,Gm37840
ENSMUSG00000102396,0,0,0,0,0,0,0,0,0,Gm37574
ENSMUSG00000104247,0,0,0,0,0,0,0,0,0,Gm21768
ENSMUSG00000104255,0,0,0,0,0,0,0,0,0,Gm37172
ENSMUSG00000102598,0,0,0,0,0,0,0,0,0,Gm35670
ENSMUSG00000102402,0,0,0,0,0,0,0,0,0,Gm20840
ENSMUSG00000104228,0,0,0,0,0,0,0,0,0,Gm35955
ENSMUSG00000103029,0,0,0,0,0,0,0,0,0,Gm37687
ENSMUSG00000102239,0,0,0,0,0,0,0,0,0,Gm38296
ENSMUSG00000103153,0,0,0,0,0,0,0,0,0,Gm38290
ENSMUSG00000103086,0,0,0,0,0,0,0,0,0,Gm38121
ENSMUSG00000103327,0,0,0,0,0,0,0,0,0,Gm36047
ENSMUSG00000104500,0,0,0,0,0,0,0,0,0,Gm36345
ENSMUSG00000103236,0,0,0,0,0,0,0,0,0,Gm37157
ENSMUSG00000102911,0,0,0,0,0,0,0,0,0,Gm38017
ENSMUSG00000103008,0,0,0,0,0,0,0,0,0,Gm36468
ENSMUSG00000103058,0,0,0,0,0,0,0,0,0,Gm21845
ENSMUSG00000093868,0,0,0,0,0,0,0,0,0,Gm20809
ENSMUSG00000102350,0,0,0,0,0,0,0,0,0,Gm37434
ENSMUSG00000102993,0,0,0,0,0,0,0,0,0,Gm37765
ENSMUSG00000103311,0,0,0,0,0,0,0,0,0,Gm38229
ENSMUSG00000104070,0,0,0,0,0,0,0,0,0,Gm36866
ENSMUSG00000103615,0,0,0,0,0,0,0,0,0,Gm30045
ENSMUSG00000094911,0,0,0,0,0,0,0,0,0,Gm21921
ENSMUSG00000104431,0,0,0,0,0,0,0,0,0,Gm37112
ENSMUSG00000103758,0,0,0,0,0,0,0,0,0,Gm37287
ENSMUSG00000104146,0,0,0,0,0,0,0,0,0,Gm30175
ENSMUSG00000102507,0,0,0,0,0,0,0,0,0,Gm21350
ENSMUSG00000102358,0,0,0,0,0,0,0,0,0,Gm21412
ENSMUSG00000103977,0,0,0,0,0,0,0,0,0,Gm37071
ENSMUSG00000102643,0,0,0,0,0,0,0,0,0,Gm37547
ENSMUSG00000103064,0,0,0,0,0,0,0,0,0,Gm36968
ENSMUSG00000102842,0,0,0,0,0,0,0,0,0,Gm38035
ENSMUSG00000103714,0,0,0,0,0,0,0,0,0,Gm20857
ENSMUSG00000103660,0,0,0,0,0,0,0,0,0,Gm30705
ENSMUSG00000094939,0,0,0,0,0,0,0,0,0,Gm21773
ENSMUSG00000103982,0,0,0,0,0,0,0,0,0,Gm37451
ENSMUSG00000102328,0,0,0,0,0,0,0,0,0,Gm37793
ENSMUSG00000103487,0,0,0,0,0,0,0,0,0,Gm30858
ENSMUSG00000103639,0,0,0,0,0,0,0,0,0,Gm21791
ENSMUSG00000104085,0,0,0,0,0,0,0,0,0,Gm21427
ENSMUSG00000102576,0,0,0,0,0,0,0,0,0,Gm37875
ENSMUSG00000103372,0,0,0,0,0,0,0,0,0,Gm37237
ENSMUSG00000102354,0,0,0,0,0,0,0,0,0,Gm38350
ENSMUSG00000102906,0,0,0,0,0,0,0,0,0,Gm20858
ENSMUSG00000103813,0,0,0,0,0,0,0,0,0,Gm31422
ENSMUSG00000104412,0,0,0,0,0,0,0,0,0,Gm37798
ENSMUSG00000104321,0,0,0,0,0,0,0,0,0,Gm37318
ENSMUSG00000103892,0,0,0,0,0,0,0,0,0,Gm31572
ENSMUSG00000103969,0,0,0,0,0,0,0,0,0,Gm21890
ENSMUSG00000102339,0,0,0,0,0,0,0,0,0,Gm21443
ENSMUSG00000102977,0,0,0,0,0,0,0,0,0,Gm37346
ENSMUSG00000102547,0,0,0,0,0,0,0,0,0,Gm38136
ENSMUSG00000103675,0,0,0,0,0,0,0,0,0,Gm37991
ENSMUSG00000103842,0,0,0,0,0,0,0,0,0,Gm37808
ENSMUSG00000104024,0,0,0,0,0,0,0,0,0,Gm33571
ENSMUSG00000103462,0,0,0,0,0,0,0,0,0,Gm32181
ENSMUSG00000101467,0,0,0,0,0,0,0,0,0,Gm28662
ENSMUSG00000101260,0,0,0,0,0,0,0,0,0,Gm28780
ENSMUSG00000101105,0,0,0,0,0,0,0,0,0,Gm21755
ENSMUSG00000099346,0,0,0,0,0,0,0,0,0,Gm20895
ENSMUSG00000101513,0,0,0,0,0,0,0,0,0,Gm28853
ENSMUSG00000101809,0,0,0,0,0,0,0,0,0,Gm28852
ENSMUSG00000099841,0,0,0,0,0,0,0,0,0,Gm28855
ENSMUSG00000099573,0,0,0,0,0,0,0,0,0,Gm28854
ENSMUSG00000102104,0,0,0,0,0,0,0,0,0,Gm28858
ENSMUSG00000100055,0,0,0,0,0,0,0,0,0,Gm20890
ENSMUSG00000101929,0,0,0,0,0,0,0,0,0,Gm28245
ENSMUSG00000101971,0,0,0,0,0,0,0,0,0,Gm28246
ENSMUSG00000101839,0,0,0,0,0,0,0,0,0,Gm28247
ENSMUSG00000102010,0,0,0,0,0,0,0,0,0,Gm28248
ENSMUSG00000101149,0,0,0,0,0,0,0,0,0,Gm20892
ENSMUSG00000101743,0,0,0,0,0,0,0,0,0,Gm28249
ENSMUSG00000101311,0,0,0,0,0,0,0,0,0,Gm28250
ENSMUSG00000100803,0,0,0,0,0,0,0,0,0,Gm28251
ENSMUSG00000100873,0,0,0,0,0,0,0,0,0,Gm28243
ENSMUSG00000101692,0,0,0,0,0,0,0,0,0,Gm28244
ENSMUSG00000100464,0,0,0,0,0,0,0,0,0,Gm21771
ENSMUSG00000102015,0,0,0,0,0,0,0,0,0,Gm21476
ENSMUSG00000101198,0,0,0,0,0,0,0,0,0,Gm29021
ENSMUSG00000099955,0,0,0,0,0,0,0,0,0,Gm28880
ENSMUSG00000099873,0,0,0,0,0,0,0,0,0,Gm28452
ENSMUSG00000099541,0,0,0,0,0,0,0,0,0,Gm21488
ENSMUSG00000101920,0,0,0,0,0,0,0,0,0,Gm28454
ENSMUSG00000099430,0,0,0,0,0,0,0,0,0,Gm28878
ENSMUSG00000100099,0,0,0,0,0,0,0,0,0,Gm28879
ENSMUSG00000100495,0,0,0,0,0,0,0,0,0,Gm29369
ENSMUSG00000100413,0,0,0,0,0,0,0,0,0,Gm21506
ENSMUSG00000100570,0,0,0,0,0,0,0,0,0,Gm29399
ENSMUSG00000101863,0,0,0,0,0,0,0,0,0,Gm29400
ENSMUSG00000099727,0,0,0,0,0,0,0,0,0,Gm29401
ENSMUSG00000099791,0,0,0,0,0,0,0,0,0,Gm20891
ENSMUSG00000101473,0,0,0,0,0,0,0,0,0,Gm20893
ENSMUSG00000101753,0,0,0,0,0,0,0,0,0,Gm28799
ENSMUSG00000101484,0,0,0,0,0,0,0,0,0,Gm28798
ENSMUSG00000100587,0,0,0,0,0,0,0,0,0,Gm28797
ENSMUSG00000099828,0,0,0,0,0,0,0,0,0,Gm28796
ENSMUSG00000101158,0,0,0,0,0,0,0,0,0,Gm20894
ENSMUSG00000099537,0,0,0,0,0,0,0,0,0,Gm28938
ENSMUSG00000101669,0,0,0,0,0,0,0,0,0,Gm28937
ENSMUSG00000099862,0,0,0,0,0,0,0,0,0,Gm28936
ENSMUSG00000101908,0,0,0,0,0,0,0,0,0,Gm21642
ENSMUSG00000100473,0,0,0,0,0,0,0,0,0,Gm21804
ENSMUSG00000101192,0,0,0,0,0,0,0,0,0,Gm29122
ENSMUSG00000101607,0,0,0,0,0,0,0,0,0,Gm28939
ENSMUSG00000101418,0,0,0,0,0,0,0,0,0,Gm28983
ENSMUSG00000099431,0,0,0,0,0,0,0,0,0,Gm28985
ENSMUSG00000101837,0,0,0,0,0,0,0,0,0,Gm20810
ENSMUSG00000100233,0,0,0,0,0,0,0,0,0,Gm20811
ENSMUSG00000100859,0,0,0,0,0,0,0,0,0,Gm28725
ENSMUSG00000099653,0,0,0,0,0,0,0,0,0,Gm28984
ENSMUSG00000100875,0,0,0,0,0,0,0,0,0,Gm28987
ENSMUSG00000100117,0,0,0,0,0,0,0,0,0,Gm28986
ENSMUSG00000101305,0,0,0,0,0,0,0,0,0,Gm29171
ENSMUSG00000099650,0,0,0,0,0,0,0,0,0,Gm28129
ENSMUSG00000101560,0,0,0,0,0,0,0,0,0,Gm28127
ENSMUSG00000101954,0,0,0,0,0,0,0,0,0,Gm28128
ENSMUSG00000096538,0,0,0,0,0,0,0,0,0,Gm21853
ENSMUSG00000099348,0,0,0,0,0,0,0,0,0,Gm28132
ENSMUSG00000099380,0,0,0,0,0,0,0,0,0,Gm28130
ENSMUSG00000101412,0,0,0,0,0,0,0,0,0,Gm28131
ENSMUSG00000094869,0,0,0,0,0,0,0,0,0,Gm21679
ENSMUSG00000099817,0,0,0,0,0,0,0,0,0,Gm29317
ENSMUSG00000099880,0,0,0,0,0,0,0,0,0,Gm29316
ENSMUSG00000101642,0,0,0,0,0,0,0,0,0,Gm29315
ENSMUSG00000101719,0,0,0,0,0,0,0,0,0,Gm28216
ENSMUSG00000100896,0,0,0,0,0,0,0,0,0,Gm28217
ENSMUSG00000099347,0,0,0,0,0,0,0,0,0,Gm28093
ENSMUSG00000101379,0,0,0,0,0,0,0,0,0,Gm28092
ENSMUSG00000100565,0,0,0,0,0,0,0,0,0,Gm28091
ENSMUSG00000101489,0,0,0,0,0,0,0,0,0,Gm28090
ENSMUSG00000100038,0,0,0,0,0,0,0,0,0,Gm29580
ENSMUSG00000100415,0,0,0,0,0,0,0,0,0,Gm28089
ENSMUSG00000101775,0,0,0,0,0,0,0,0,0,Gm28088
ENSMUSG00000100321,0,0,0,0,0,0,0,0,0,Gm29579
ENSMUSG00000100467,0,0,0,0,0,0,0,0,0,Gm29582
ENSMUSG00000095192,0,0,0,0,0,0,0,0,0,Gm21529
ENSMUSG00000100311,0,0,0,0,0,0,0,0,0,Gm29581
ENSMUSG00000094232,0,0,0,0,0,0,0,0,0,Gm21539
ENSMUSG00000099990,0,0,0,0,0,0,0,0,0,Gm29578
ENSMUSG00000101527,0,0,0,0,0,0,0,0,0,Gm21908
ENSMUSG00000096698,0,0,0,0,0,0,0,0,0,Gm21780
ENSMUSG00000099855,0,0,0,0,0,0,0,0,0,Gm28486
ENSMUSG00000094623,0,0,0,0,0,0,0,0,0,Gm21737
ENSMUSG00000100928,0,0,0,0,0,0,0,0,0,Gm28487
ENSMUSG00000100384,0,0,0,0,0,0,0,0,0,Gm28489
ENSMUSG00000099695,0,0,0,0,0,0,0,0,0,Gm28488
ENSMUSG00000100399,0,0,0,0,0,0,0,0,0,Gm28491
