gene1	module1	X88	X89	X90	X92	X93	X94	X97	X99	X101	X103	X104	X105	X108	X109	X110	Gene.name	EntrezID	kMEblue	kMEbrown	kMEgreen	kMEgrey	kMEred	kMEturquoise	kMEyellow	degree	betweenness	closeness
ENSMUSG00000043008	turquoise	206	178	233	405	317	335	648	368	326	393	465	473	447	482	498	Klhl6	239743	-0.729303267	0.065950399	-0.813695091	0.542298798	0.449758983	0.673255958	-0.265771777			
ENSMUSG00000013089	turquoise	2839	2974	2955	4243	4545	3066	5261	2790	3688	4016	3884	4620	4402	4353	4924	Etv5	104156	-0.353629172	-0.107472454	-0.616542842	0.715990391	0.328207908	0.21212305	0.44421002			
ENSMUSG00000060459	turquoise	6	13	34	36	44	8	18	76	58	61	43	56	80	84	106	Kng2	385643	-0.786314807	-0.439580327	-0.12527862	-0.094645594	-0.282839697	0.786693336	-0.096031188			
ENSMUSG00000022875	turquoise	0	1	1	1	1	0	4	25	9	17	13	9	13	6	21	Kng1	16644	-0.778077396	-0.389000358	-0.139268012	-0.12991181	-0.115593589	0.850369299	-0.497774104			
ENSMUSG00000022887	turquoise	57	34	47	42	43	45	95	98	155	106	120	151	135	115	143	Masp1	17174	-0.875739217	-0.22883373	-0.109393597	-0.198166839	-0.268762896	0.898544068	-0.583451073			
ENSMUSG00000079625	turquoise	5	1	3	3	5	7	10	77	18	41	48	88	38	71	34	Tm4sf19	277203	-0.945948071	-0.194169019	-0.274435004	-0.0343396	-0.136179456	0.963344457	-0.525188736			
ENSMUSG00000103847	turquoise	5	9	10	8	8	5	11	57	17	45	41	68	41	68	26	Gm20056	100504089	-0.909603254	-0.322448631	-0.21784662	-0.049941393	-0.20819466	0.939384974	-0.410398175			
ENSMUSG00000079620	turquoise	529	524	489	592	1048	425	1437	1097	1305	1339	1179	1442	1343	1132	2222	Muc4	140474	-0.852866839	-0.424656276	-0.264241187	0.098381171	-0.079562191	0.834156198	-0.314917628			
ENSMUSG00000022840	turquoise	529	647	638	866	657	501	1507	880	1243	782	901	922	1294	1049	1496	Adcy5	224129	-0.644520567	-0.491373718	-0.060932193	-0.193828202	-0.258576207	0.70505839	-0.381465092			
ENSMUSG00000022816	turquoise	2274	1848	1794	2163	1933	2360	3631	3700	4094	3746	3343	4601	5131	4911	4935	Fstl1	14314	-0.919428206	-0.08698238	-0.095247487	-0.227950363	-0.281186594	0.951603802	-0.621382835			
ENSMUSG00000002847	turquoise	48	33	42	54	31	50	129	182	130	183	146	263	129	182	206	Pla1a	85031	-0.923491173	-0.196929061	-0.310329546	-0.02237312	-0.083250751	0.9592289	-0.629633727			
ENSMUSG00000052459	turquoise	3549	3143	3016	3857	3745	3248	6409	4713	5284	4252	4205	5027	6128	6102	6566	Atp6v1a	11964	-0.93737795	-0.262833286	-0.118352114	-0.148704496	-0.321120451	0.947880751	-0.441676056			
ENSMUSG00000022667	turquoise	154	157	103	171	158	132	271	300	277	320	305	398	357	509	368	Cd200r1	57781	-0.933511067	-0.282953862	-0.21179216	-0.040240521	-0.206604359	0.949435063	-0.513404684			
ENSMUSG00000062082	turquoise	140	120	139	138	187	133	216	252	244	314	305	317	339	457	328	Cd200r4	239849	-0.935620901	-0.269762311	-0.22815215	-0.012900944	-0.242100612	0.921996444	-0.33511895			
ENSMUSG00000090176	turquoise	0	2	7	1	3	5	2	9	2	12	8	34	2	25	13	Cd200r2	271375	-0.812711923	-0.028293404	-0.391217727	0.169977458	-0.129306426	0.77201578	-0.150804669			
ENSMUSG00000022665	turquoise	532	503	505	545	599	580	1187	1057	1172	1056	994	1190	1355	1287	1327	Ccdc80	67896	-0.94875776	-0.19355957	-0.169670611	-0.144942904	-0.222387393	0.975250638	-0.558221805			
ENSMUSG00000022661	turquoise	1579	1460	1541	1844	1864	1623	3202	2391	2602	2540	2576	3200	3113	3458	3747	Cd200	17470	-0.983204689	-0.224570795	-0.319272504	0.039680074	-0.175223824	0.971904961	-0.425744021			
ENSMUSG00000022659	turquoise	61	53	50	49	44	45	90	104	93	70	103	109	119	142	173	Gcsam	14525	-0.838415663	-0.273306518	0.067639411	-0.347189448	-0.494827371	0.891239802	-0.58099801			
ENSMUSG00000061100	turquoise	466	363	1080	484	1160	637	996	1304	1314	1505	835	1442	1949	1344	1764	Retnla	57262	-0.740907227	-0.196682081	-0.089720108	-0.126738151	-0.279917816	0.713756779	-0.041535474			
ENSMUSG00000043336	turquoise	2074	1926	1647	2187	1886	2141	3958	2574	3625	2214	2076	2539	3978	2975	4680	Filip1l	78749	-0.549705057	0.096503582	0.296317985	-0.57049233	-0.431448119	0.62269588	-0.67827133			
ENSMUSG00000052504	turquoise	150	97	97	213	99	130	264	186	239	203	194	223	250	257	349	Epha3	13837	-0.755644558	-0.126367607	-0.29829996	-0.052281594	-0.00741722	0.800361134	-0.740668132			
ENSMUSG00000052516	turquoise	540	526	382	710	650	688	1225	1372	1327	1301	1248	1551	1286	2117	1778	Robo2	268902	-0.962026429	-0.121013267	-0.316165472	0.012486636	-0.097866982	0.965568681	-0.568939228			
ENSMUSG00000053062	turquoise	1354	1238	1061	1550	1289	1228	2657	1636	2131	1651	1618	1971	2379	2436	2792	Jam2	67374	-0.87977346	-0.230510029	-0.118698839	-0.169745484	-0.280866908	0.909671614	-0.630713713			
ENSMUSG00000022893	turquoise	2585	2815	2680	3234	3316	3822	7482	3833	4252	2764	3470	5953	4257	5070	6370	Adamts1	11504	-0.567142727	0.236395216	-0.366085796	0.182738133	0.010218948	0.513852292	-0.237094939			
ENSMUSG00000022951	turquoise	879	833	747	826	783	745	1398	1482	1466	982	1158	1314	1695	1524	1829	Rcan1	54720	-0.800955596	-0.263045505	0.176151723	-0.443559555	-0.519307418	0.868959085	-0.537639876			
ENSMUSG00000074892	turquoise	1	3	0	1	1	5	8	23	14	12	4	23	20	22	11	B3galt5	93961	-0.809710047	-0.028814701	-0.074076237	-0.216830692	-0.17217733	0.855346158	-0.62949687			
ENSMUSG00000040605	turquoise	367	345	356	457	296	318	670	540	669	475	524	534	826	686	884	Bace2	56175	-0.747455946	-0.303843945	0.119023335	-0.457574501	-0.459391144	0.839979671	-0.636832473			
ENSMUSG00000000386	turquoise	81	54	39	130	53	62	101	109	114	149	137	156	130	127	162	Mx1	17857	-0.746340791	-0.194455052	-0.427477449	0.183494804	0.162162635	0.767527022	-0.573031593			
ENSMUSG00000023830	turquoise	3037	2572	2122	3249	2947	2253	4967	3545	4236	3305	3303	4467	4414	4244	5690	Igf2r	16004	-0.838954726	-0.417583519	-0.142473223	-0.022738364	-0.21977612	0.843257961	-0.456349306			
ENSMUSG00000023885	turquoise	96	79	74	124	90	133	161	144	150	149	133	278	162	193	206	Thbs2	21826	-0.813244259	0.133986756	-0.423433762	0.166072498	0.041799592	0.780866876	-0.440218653			
ENSMUSG00000036820	turquoise	249	201	332	363	418	363	592	360	339	453	385	453	493	549	585	Amdhd2	245847	-0.688493989	0.074564043	-0.633541802	0.432507122	0.209349889	0.596843642	0.043009895			
ENSMUSG00000024130	turquoise	12966	12905	13011	18480	19742	12256	23508	14572	18748	15047	16038	18710	20110	20045	20265	Abca3	27410	-0.379717082	-0.321605727	-0.44339365	0.539243792	0.121578064	0.245513077	0.54246036			
ENSMUSG00000075705	turquoise	1271	1157	1841	1637	1802	1508	2773	1783	1644	1770	1806	1922	2405	2576	2533	Msrb1	27361	-0.570348117	-0.092338854	-0.353324373	0.17459144	-0.103191132	0.519637419	0.165806944			
ENSMUSG00000024173	turquoise	7	8	20	0	11	15	26	214	161	232	302	215	169	288	234	Tpsab1	100503895	-0.93109215	-0.227728187	-0.145327035	-0.164937531	-0.269088631	0.961943913	-0.554061184			
ENSMUSG00000033825	turquoise	59	51	77	26	28	75	151	1307	812	1209	1264	1056	964	1700	1522	Tpsb2	17229	-0.920935414	-0.230554374	-0.103610602	-0.229401643	-0.287997972	0.970302347	-0.628719467			
ENSMUSG00000033200	turquoise	2	0	0	0	1	0	8	27	10	37	35	43	20	34	64	Tpsg1	26945	-0.918401831	-0.318782884	-0.230509347	-0.049824764	-0.145483198	0.94670507	-0.621309429			
ENSMUSG00000024112	turquoise	51	59	66	70	106	40	144	150	165	120	131	161	162	131	200	Cacna1h	58226	-0.851143228	-0.499045379	-0.158029227	-0.043273839	-0.217374254	0.853184845	-0.263780338			
ENSMUSG00000040276	turquoise	28	29	19	67	49	57	112	57	59	97	94	104	61	99	68	Pacsin1	23969	-0.750526433	0.040176386	-0.778734947	0.560955344	0.467590802	0.697578742	-0.376747207			
ENSMUSG00000038677	turquoise	162	131	104	84	79	63	142	176	146	111	127	191	204	206	248	Scube3	268935	-0.507169131	-0.430656325	0.454506184	-0.566638236	-0.721147173	0.596017958	-0.417472972			
ENSMUSG00000023067	turquoise	3536	2621	3222	1390	1450	1862	3294	4825	5395	2688	3324	3220	6843	4231	5308	Cdkn1a	12575	-0.392983198	-0.225770238	0.624772552	-0.827158656	-0.78980645	0.512426782	-0.474799941			
ENSMUSG00000024030	turquoise	3047	2737	2659	3251	3562	2981	4982	3153	3786	3983	3749	4136	4618	6092	5232	Abcg1	11307	-0.750689888	-0.109556103	-0.298241737	0.173422514	-0.164974346	0.686369574	-0.110085472			
ENSMUSG00000024300	turquoise	993	746	940	1070	1228	1029	1986	1465	1316	1631	1479	1708	1616	2128	1867	Myo1f	17916	-0.907194611	-0.152521923	-0.485646426	0.234859325	0.016211885	0.867694136	-0.285674231			
ENSMUSG00000002289	turquoise	663	568	928	941	410	645	1509	965	1214	586	765	773	1462	1134	1228	Angptl4	57875	-0.135571087	-0.086430863	0.293578728	-0.611099899	-0.444801664	0.259159813	-0.384143915			
ENSMUSG00000060586	turquoise	3524	3356	3395	4887	4381	4115	7070	5659	6092	5597	5134	6274	6863	6162	7266	H2-Eb1	14969	-0.9241431	-0.076409881	-0.46317945	0.180234119	0.080533425	0.906469876	-0.355657348			
ENSMUSG00000067341	turquoise	17	33	37	70	83	41	84	90	80	82	77	109	60	91	120	H2-Eb2	381091	-0.809571591	-0.203016529	-0.618171986	0.446607437	0.2053161	0.737533939	-0.02521512			
ENSMUSG00000073418	turquoise	5220	3945	3717	4756	4054	4475	12177	10393	11160	9830	10184	10810	11850	11711	16563	C4b	12268	-0.884155493	-0.226043291	-0.136666906	-0.200795907	-0.199728434	0.941771974	-0.747636073			
ENSMUSG00000015451	turquoise	187	170	93	159	155	174	503	413	415	389	428	406	462	505	597	C4a	625018	-0.873556152	-0.192816192	-0.170257049	-0.129189101	-0.132569076	0.923871451	-0.748482286			
ENSMUSG00000024371	turquoise	387	275	231	419	279	299	796	534	633	446	452	371	633	427	863	C2	12263	-0.456633769	-0.172116897	-0.010565038	-0.26140156	0.000768184	0.562584923	-0.793168812			
ENSMUSG00000016283	turquoise	51	61	72	79	92	82	178	391	207	431	379	695	292	464	462	H2-M2	14990	-0.969515201	-0.227835386	-0.34118424	0.04972447	-0.096737501	0.978336316	-0.496230268			
ENSMUSG00000023913	turquoise	303	293	422	507	483	382	859	750	615	666	596	894	678	879	937	Pla2g7	27226	-0.920902072	-0.231993274	-0.480352278	0.186072279	-0.006820056	0.901899418	-0.277441591			
ENSMUSG00000071068	turquoise	92	83	85	188	136	143	315	199	147	236	191	223	193	260	187	Treml2	328833	-0.73948485	-0.024105185	-0.7471729	0.488281169	0.443120254	0.714582682	-0.346260127			
ENSMUSG00000023992	turquoise	119	115	148	128	206	189	368	871	438	791	737	1072	753	1270	796	Trem2	83433	-0.979175955	-0.211347855	-0.258775967	-0.051227742	-0.181018782	0.992931583	-0.507452822			
ENSMUSG00000039316	turquoise	683	577	603	763	707	573	1224	921	926	972	857	1026	1117	1186	1195	Rftn1	76438	-0.909319455	-0.37168422	-0.298465515	0.052010616	-0.138379099	0.921052321	-0.376906093			
ENSMUSG00000037095	turquoise	1084	1363	2510	1979	3834	1373	2479	3333	2750	3556	3387	4959	3684	4959	4088	Lrg1	76905	-0.822917537	-0.358167826	-0.339260575	0.193506978	-0.156011937	0.756030987	0.110982429			
ENSMUSG00000044469	turquoise	48	45	63	93	120	41	97	116	82	112	138	145	121	160	166	Tnfaip8l1	66443	-0.840533325	-0.449742355	-0.445358009	0.298752211	-0.025037625	0.78251469	-0.029521771			
ENSMUSG00000039481	turquoise	87	76	149	167	158	161	388	171	267	229	200	174	246	225	273	Nrtn	18188	-0.588268428	0.048417466	-0.556146368	0.240292677	0.270524087	0.55909293	-0.237622853			
ENSMUSG00000024164	turquoise	18096	13087	11836	18745	14611	14698	40868	23142	26964	21723	20035	21292	29270	24588	34855	C3	12266	-0.680092226	-0.212306536	-0.170504192	-0.148477022	0.01300367	0.760044392	-0.834254952			
ENSMUSG00000004730	turquoise	608	490	481	617	644	538	1076	927	884	979	921	1225	1136	1369	1439	Adgre1	13733	-0.972918361	-0.253683675	-0.262349437	-0.004472795	-0.195171143	0.971928209	-0.491087078			
ENSMUSG00000024059	turquoise	922	939	1066	1157	1296	1219	1939	1489	1615	1566	1480	1830	1832	1796	2185	Clip4	78785	-0.922290489	0.006923434	-0.423964394	0.170466953	-0.039285509	0.877693872	-0.228679845			
ENSMUSG00000054469	turquoise	1131	808	709	1098	906	892	1928	1368	1598	1363	1205	1589	1889	1719	2023	Lclat1	225010	-0.8677331	-0.221660332	-0.118860655	-0.181091321	-0.18446692	0.911112726	-0.727230479			
ENSMUSG00000063889	turquoise	418	384	352	303	264	336	577	540	641	269	309	450	733	646	936	Crem	12916	-0.310863115	-0.040829309	0.644194511	-0.826573208	-0.811791434	0.404575063	-0.43636833			
ENSMUSG00000036103	turquoise	3826	3187	2989	3856	3282	3886	7120	5624	6661	5206	5067	4590	7044	6260	7594	Colec12	140792	-0.791991786	-0.026024981	-0.038355765	-0.31322081	-0.216657929	0.863265613	-0.741334655			
ENSMUSG00000042834	turquoise	941	883	885	1454	1244	1463	2245	1520	1735	1559	1715	1640	1808	1919	2641	Nrep	27528	-0.828930105	0.228920664	-0.614377624	0.30564899	0.251453118	0.786552074	-0.45340148			
ENSMUSG00000024353	turquoise	80	91	82	106	95	113	329	397	257	280	209	259	324	154	517	Mzb1	69816	-0.707783107	-0.138376806	-0.149019617	-0.144663108	-0.014427829	0.784368233	-0.63127682			
ENSMUSG00000051439	turquoise	602	616	903	796	1039	556	1286	963	937	993	741	1106	1376	1142	1385	Cd14	12475	-0.599262957	-0.472108344	-0.116203937	0.027124095	-0.26047973	0.567354078	0.241745632			
ENSMUSG00000045498	turquoise	66	84	65	67	69	56	160	105	127	153	125	142	172	137	239	Pcdhb3	93874	-0.79546579	-0.344969913	-0.0633436	-0.15837635	-0.249795669	0.853849875	-0.565015515			
ENSMUSG00000045062	turquoise	82	39	58	79	72	64	229	102	153	139	172	218	177	173	296	Pcdhb7	93878	-0.833337975	-0.231636678	-0.324489937	0.030699583	-0.061864881	0.831853868	-0.612410922			
ENSMUSG00000051242	turquoise	281	235	242	282	244	313	563	715	787	625	644	710	874	859	910	Pcdhb9	93880	-0.915534142	-0.156304851	-0.090574756	-0.258505233	-0.279084634	0.961515391	-0.655439373			
ENSMUSG00000102543	turquoise	64	43	56	59	109	58	102	95	104	119	103	136	76	144	133	Pcdhgc5	93708	-0.859220552	-0.222372189	-0.464825335	0.329703382	-0.006289922	0.768611203	-0.075129639			
ENSMUSG00000052102	turquoise	341	254	261	318	319	276	605	439	540	493	457	503	626	697	755	Gnpda1	26384	-0.928663324	-0.283233841	-0.116233422	-0.179544496	-0.310288766	0.949598015	-0.581120205			
ENSMUSG00000024501	turquoise	1854	1383	1064	1527	1137	1206	2529	1747	2429	1667	1805	1710	3049	2135	3046	Dpysl3	22240	-0.489201955	-0.253682262	0.394599451	-0.608142126	-0.486339994	0.60332479	-0.786136119			
ENSMUSG00000024480	turquoise	632	559	581	563	565	507	993	798	928	749	673	869	1199	1001	1203	Ap3s1	11777	-0.780861868	-0.323178188	0.266628636	-0.514296169	-0.62824211	0.845654984	-0.464483434			
ENSMUSG00000062210	turquoise	391	330	344	442	337	381	802	568	633	530	452	567	770	793	851	Tnfaip8	106869	-0.835618298	-0.145088082	-0.04793434	-0.319716486	-0.321923046	0.900470973	-0.667174951			
ENSMUSG00000024529	turquoise	1136	1100	1104	858	549	513	1544	1886	1648	983	1380	1748	2457	2074	1775	Lox	16948	-0.531883234	-0.482040269	0.400156623	-0.618433455	-0.677762795	0.650439401	-0.469769636			
ENSMUSG00000024534	turquoise	51	48	69	100	63	94	138	136	107	129	177	183	213	334	310	Sncaip	67847	-0.864406144	-0.064816466	-0.265427766	-0.067219813	-0.206163015	0.869759191	-0.495992832			
ENSMUSG00000024538	turquoise	1698	1490	1745	1944	1876	1880	3346	2898	2895	2460	2714	3052	3712	3529	4053	Ppic	19038	-0.949815098	-0.134004861	-0.183422489	-0.155851672	-0.269149911	0.967322956	-0.493252569			
ENSMUSG00000024600	turquoise	85	55	57	99	56	98	133	285	152	248	169	285	155	225	268	Slc27a6	225579	-0.885586344	-0.087905131	-0.331156601	0.012389677	-0.01366275	0.921027895	-0.60455077			
ENSMUSG00000058152	turquoise	64	42	43	79	78	67	119	117	134	128	84	182	115	146	161	Chsy3	78923	-0.915716534	-0.124604411	-0.389868249	0.128779083	0.002089742	0.883503214	-0.430893001			
ENSMUSG00000024621	turquoise	2992	2580	2597	3244	2872	2753	6327	3748	4705	3968	4121	4298	5012	4638	5913	Csf1r	12978	-0.908854596	-0.247745405	-0.287544536	-0.03643595	-0.109382479	0.944566487	-0.656600538			
ENSMUSG00000041482	turquoise	1211	1064	890	1822	1306	960	2611	1362	2112	1408	1741	1718	2118	1745	2842	Piezo2	667742	-0.598275107	-0.423972481	-0.314023252	0.14272736	0.075720228	0.599547099	-0.449156582			
ENSMUSG00000032845	turquoise	18	22	16	34	26	47	37	60	66	75	48	88	57	75	102	Alpk2	225638	-0.893296511	0.124902623	-0.366103575	0.068536238	0.007883375	0.881926837	-0.518926513			
ENSMUSG00000032688	turquoise	617	589	693	839	1073	753	1294	1090	979	1210	1109	1487	1241	1380	1300	Malt1	240354	-0.876555724	-0.166270886	-0.542095399	0.367472596	0.096260783	0.805248325	-0.069952833			
ENSMUSG00000001473	turquoise	883	824	848	702	952	756	1327	1106	1081	984	1002	1184	1644	1413	1695	Tubb6	67951	-0.710455434	-0.252375744	0.242342408	-0.377058957	-0.612632295	0.729526145	-0.209990395			
ENSMUSG00000059336	turquoise	32	30	48	111	58	53	109	310	81	269	315	432	217	597	398	Slc14a1	108052	-0.937388	-0.242007749	-0.377012432	0.074963456	-0.093690432	0.944984951	-0.465455643			
ENSMUSG00000024900	turquoise	3005	2450	2647	4814	3340	3330	7553	3812	5151	3958	3748	4049	4175	4548	6282	Cpt1a	12894	-0.487101669	0.053989412	-0.755228091	0.49893149	0.52727084	0.450952571	-0.337829142			
ENSMUSG00000001750	turquoise	1441	1249	1197	1429	1481	1227	2864	2148	1558	1874	2165	2638	2115	2696	2798	Tcirg1	27060	-0.847651859	-0.276251804	-0.361559831	0.156511015	-0.074009682	0.849332605	-0.394834346			
ENSMUSG00000036908	turquoise	1617	1391	1341	1886	1695	1524	3072	2103	2164	2347	2181	2463	2732	2630	3396	Unc93b1	54445	-0.940858367	-0.220963297	-0.412628312	0.14680326	0.008797383	0.9467532	-0.518570299			
ENSMUSG00000061451	turquoise	243	235	261	350	319	244	624	466	572	451	452	520	607	618	607	Tmem151a	381199	-0.929057222	-0.354597777	-0.271686905	-0.039563775	-0.161317979	0.941227358	-0.436141402			
ENSMUSG00000024661	turquoise	42077	34414	40205	41694	39551	37143	74202	57062	55354	53887	51861	63198	69661	79201	70536	Fth1	14319	-0.867526142	-0.254062475	-0.15102605	-0.133358562	-0.317331622	0.89139003	-0.401646189			
ENSMUSG00000024663	turquoise	220	226	180	227	229	208	379	352	401	364	338	426	481	473	564	Rab3il1	74760	-0.933643273	-0.234938389	-0.070368927	-0.190002409	-0.326462069	0.961470115	-0.545088625			
ENSMUSG00000024737	turquoise	745	656	698	849	830	684	1320	1107	927	1177	1247	1484	1313	1879	1478	Slc15a3	65221	-0.897972529	-0.267391273	-0.342843057	0.11276768	-0.151889007	0.88403358	-0.324097695			
ENSMUSG00000024730	turquoise	189	160	205	176	204	150	240	279	214	305	293	330	357	492	386	Ms4a8a	64381	-0.829258039	-0.315914904	-0.113184606	-0.090233769	-0.370388249	0.830194248	-0.23080371			
ENSMUSG00000024672	turquoise	53	56	53	56	56	55	115	199	146	187	169	277	221	242	275	Ms4a7	109225	-0.952218101	-0.253748775	-0.161796944	-0.139648586	-0.251700719	0.985622302	-0.565577341			
ENSMUSG00000101389	turquoise	98	54	60	71	53	54	142	168	166	119	131	147	154	182	241	Ms4a4a	666907	-0.827482345	-0.314211532	0.021688519	-0.341635666	-0.376599678	0.894865424	-0.692980741			
ENSMUSG00000024679	turquoise	280	196	266	200	245	229	391	449	360	401	400	499	504	634	609	Ms4a6d	68774	-0.898506916	-0.228372523	-0.056128535	-0.223244223	-0.411922136	0.920208815	-0.444757078			
ENSMUSG00000024680	turquoise	20	19	20	18	16	25	79	139	97	135	154	122	85	182	126	Ms4a2	14126	-0.924729138	-0.22619301	-0.26148372	-0.068403027	-0.144642912	0.964701381	-0.618571337			
ENSMUSG00000046805	turquoise	5765	4918	5264	6422	6617	5689	10411	8310	8618	9571	9370	10168	10238	13892	12020	Mpeg1	17476	-0.949752766	-0.211359882	-0.342286044	0.081326861	-0.150385538	0.930604309	-0.376875604			
ENSMUSG00000039126	turquoise	311	238	205	242	274	286	471	391	439	496	398	509	476	646	564	Prune2	353211	-0.908478011	-0.095542864	-0.209182696	-0.041470871	-0.194430624	0.907604775	-0.534434573			
ENSMUSG00000024659	turquoise	6191	4499	5751	5473	5559	5683	10095	6967	8052	7198	6614	8139	9689	9324	9881	Anxa1	16952	-0.818132514	-0.074095125	-0.070499866	-0.226832647	-0.366013425	0.827406427	-0.409452825			
ENSMUSG00000058624	turquoise	1050	838	1036	1161	1101	1020	2288	1411	1521	1631	1431	1581	1930	1851	2175	Gda	14544	-0.910834438	-0.225775476	-0.354919781	0.025230499	-0.071866768	0.929421496	-0.502021057			
ENSMUSG00000033207	turquoise	2014	1771	1673	2921	1845	2082	4562	2781	3682	2733	2482	2841	3611	3287	4809	Mamdc2	71738	-0.710429402	-0.069740537	-0.280921115	-0.083659457	0.031339016	0.769565981	-0.731654655			
ENSMUSG00000048572	turquoise	498	532	511	737	748	717	1271	1116	1270	492	722	797	1480	973	1174	Tmem252	226040	-0.421165749	0.069274722	0.100879636	-0.312057694	-0.223370361	0.432312708	-0.213438483			
ENSMUSG00000016496	turquoise	649	573	536	761	670	593	1188	823	964	927	893	974	800	1163	1199	Cd274	60533	-0.841673279	-0.205113614	-0.484527273	0.273839495	0.031196278	0.816532505	-0.356045824			
ENSMUSG00000024810	turquoise	1299	1514	1316	1309	2323	1243	2153	1982	1810	1713	1494	2040	2582	2556	2714	Il33	77125	-0.611297966	-0.287293939	0.044036603	-0.026778746	-0.36719621	0.555880763	0.198429766			
ENSMUSG00000050370	turquoise	130	67	86	105	154	94	153	251	145	268	253	290	182	308	273	Ch25h	12642	-0.916028175	-0.262818718	-0.38450783	0.169958674	-0.045645563	0.891197004	-0.34241128			
ENSMUSG00000024781	turquoise	2528	2099	2218	2993	3074	2605	5200	5573	4320	5531	4982	6630	5771	8450	6507	Lipa	16889	-0.976001295	-0.229694487	-0.330432416	0.037890588	-0.123302185	0.975839945	-0.464854906			
ENSMUSG00000074896	turquoise	603	520	480	656	694	592	1326	754	904	1110	920	1090	1042	916	1327	Ifit3	15959	-0.856284742	-0.174875062	-0.499531811	0.2898697	0.181123292	0.839676257	-0.477985225			
